authorMeta/fans,authorMeta/name,authorMeta/privateAccount,authorMeta/verified,collectCount,commentCount,diggCount,playCount,shareCount,textLanguage,videoMeta/duration,hashtags,year,month,day,weekday,hour,hashtags_split
13000,jackhjohnson.guitar,False,False,57,8,240,4290,6,en,41,"no_hashtag, guitartok, electricguitarcover, electricguitar, fable, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2024,11,13,Wednesday,17,"['nan', ' guitartok', ' electricguitarcover', ' electricguitar', ' fable', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
665,skysaudsx,False,False,2432,20,12400,111000,174,en,45,"editaudio, presplitaudios, audio, fable, gigiperez, fablebygigiperez, fyp, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2025,1,21,Tuesday,17,"['editaudio', ' presplitaudios', ' audio', ' fable', ' gigiperez', ' fablebygigiperez', ' fyp', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
8872,oj0eyes,False,False,52,4,184,7190,16,en,15,"aveeplayer, music, fyp, fypシ, template, музыка, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2023,3,9,Thursday,18,"['aveeplayer', ' music', ' fyp', ' fypシ', ' template', ' музыка', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
240,kenweewee,False,False,139,13,781,8982,27,en,26,"gigiperez, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2025,4,14,Monday,0,"['gigiperez', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
1658,itsnui7,False,False,56,10,231,6948,18,un,14,"ザ・ファブル, thefable, fypシ, anime, akirasatou, edit, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2024,12,6,Friday,2,"['ザ・ファブル', ' thefable', ' fypシ', ' anime', ' akirasatou', ' edit', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
623,forevernoise,False,False,22,5,87,2074,3,un,15,"forevernoise, thefable, thefablemanga, agressive, mangarecommendation, manga, mangaedit, edit, edits, rek, recomendation, fur, viral, foryou, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2025,2,24,Monday,14,"['forevernoise', ' thefable', ' thefablemanga', ' agressive', ' mangarecommendation', ' manga', ' mangaedit', ' edit', ' edits', ' rek', ' recomendation', ' fur', ' viral', ' foryou', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
4902,kaidanmerren,False,False,154,12,1114,15400,29,en,15,"lgbtq, trans, queer, fable, gigiperez, music, lyrics, foryou, fyp, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2024,10,27,Sunday,23,"['lgbtq', ' trans', ' queer', ' fable', ' gigiperez', ' music', ' lyrics', ' foryou', ' fyp', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
196200,illysamz,False,False,7859,211,59700,336100,954,pt,67,"gigiperez, fable, trend, lyric, tradução, letras, tipografia, musica, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2024,12,28,Saturday,20,"['gigiperez', ' fable', ' trend', ' lyric', ' tradução', ' letras', ' tipografia', ' musica', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
110600,francais_avec_malyk,False,False,349,53,1075,41800,432,fr,53,"fabledelafontaine, learnfrench, contedefaits, apprendrelefrançais, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2024,4,6,Saturday,11,"['fabledelafontaine', ' learnfrench', ' contedefaits', ' apprendrelefrançais', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
3234,lampetjl,False,False,29,86,235,9516,11,ru,17,"fable, emulator, android, winlator, phone, gameplay, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2025,2,22,Saturday,18,"['fable', ' emulator', ' android', ' winlator', ' phone', ' gameplay', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
1213,themane237,False,False,4,5,41,1635,3,en,18,"fable, fable3, microsoft, fantasy, money, gold, treasure, epic, action, adventure, goodguy, time, effort, max, pinkfloyd, trending, like, follow, fyp, followme, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2025,1,11,Saturday,0,"['fable', ' fable3', ' microsoft', ' fantasy', ' money', ' gold', ' treasure', ' epic', ' action', ' adventure', ' goodguy', ' time', ' effort', ' max', ' pinkfloyd', ' trending', ' like', ' follow', ' fyp', ' followme', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
6230,thaizende,False,False,5942,643,48600,211000,1452,pt,15,"fyp, fyp, song, musica, fyp, fyp, song, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2025,1,13,Monday,23,"['fyp', ' fyp', ' song', ' musica', ' fyp', ' fyp', ' song', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
385100,okkotsu_005,False,False,942,24,6814,270700,175,en,38,"thefable, anime, animerecommendations, newanime2024, foryou, fyp, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2024,8,25,Sunday,10,"['thefable', ' anime', ' animerecommendations', ' newanime2024', ' foryou', ' fyp', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
1972,defocuss_,False,False,32,5,112,1492,8,en,17,"aftereffects, aftereffectsedits, anime, animeedit, animeedits, animetiktok, violetevergarden, violetevergardenedit, violetevergardeno_hashtagime, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2024,5,30,Thursday,18,"['aftereffects', ' aftereffectsedits', ' anime', ' animeedit', ' animeedits', ' animetiktok', ' violetevergarden', ' violetevergardenedit', ' violetevergardenanime', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
10300,borracha327,False,False,33,0,122,3231,20,en,15,"fypp, thefable, fable, fypシ゚, animeedit, xyzbcafypシ, thefableanime, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2025,4,1,Tuesday,0,"['fypp', ' thefable', ' fable', ' fypシ゚', ' animeedit', ' xyzbcafypシ', ' thefableanime', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
22800,mussumv2,False,False,406,20,1803,38300,153,pt,55,"thefable, thefableanime, edit, fy, anime, animeedit, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2024,9,29,Sunday,22,"['thefable', ' thefableanime', ' edit', ' fy', ' anime', ' animeedit', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
1,sherristone19793,False,False,3,2,18,465,0,ru,39,"no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2025,4,26,Saturday,5,"['nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
261600,minzzz04,False,False,171,20,935,48800,26,en,14,"anime, animeedit, animescene, thefable, youko, throwfamily, hanasq, minnn乄, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2024,8,28,Wednesday,18,"['anime', ' animeedit', ' animescene', ' thefable', ' youko', ' throwfamily', ' hanasq', ' minnn乄', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
1117,woroke,False,False,1,5,43,1013,1,en,13,"edit, thefable, anime, animeedit, animefyp, no_hashtag, السعودية, العراق, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2025,3,9,Sunday,16,"['edit', ' thefable', ' anime', ' animeedit', ' animefyp', ' nan', ' السعودية', ' العراق', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
826,steady_poppin,False,False,4,6,81,3853,1,en,18,"fable, fable2, fablegame, fable3, nerd, nostalgia, gaming, gamer, fablegameplay, fable3gameplay, fabledlcs, gamingcommunity, community, lionheadstudios, oldgames, childhoodmemories, xbox, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag, no_hashtag",2024,11,21,Thursday,3,"['fable', ' fable2', ' fablegame', ' fable3', ' nerd', ' nostalgia', ' gaming', ' gamer', ' fablegameplay', ' fable3gameplay', ' fabledlcs', ' gamingcommunity', ' community', ' lionheadstudios', ' oldgames', ' childhoodmemories', ' xbox', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan', ' nan']"
